"Displacements:0","Displacements:1","Displacements:2","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.011795,-0.0032303,0.0018261,0.029111,0.0022714,0.0028239,-0.0016089,-0.00029854,0.0010711,0.055166,-0.014619,-0.013182,-0.008366,-0.0015524,0.0055698,0,0,0,0.02926,0.002878,0.0020692,0.013595,0.011402,0.026796,9.8895e-07,0.25,0.75,0.35
0.014605,-0.0035743,0.0020445,0.029644,0.0017993,0.002171,-0.0014078,-0.00035615,0.000971,0.056907,-0.015491,-0.014524,-0.0073207,-0.001852,0.0050492,0,0,0,0.029756,0.0023161,0.0015424,0.014107,0.011205,0.027836,1.1087e-06,0.3,0.75,0.35
0.017486,-0.0037904,0.0021949,0.030121,0.0016816,0.0018908,-0.0012541,-0.00035528,0.00088891,0.058099,-0.015844,-0.0153,-0.0065215,-0.0018475,0.0046223,0,0,0,0.030211,0.0021024,0.00138,0.014416,0.011231,0.028478,1.1901e-06,0.35,0.75,0.35
0.020415,-0.0038301,0.0022453,0.031495,0.001438,0.0016762,-0.0012109,-0.00012158,0.00088657,0.057454,-0.015853,-0.015303,-0.0058868,-0.00079577,0.004296,0,0,0,0.031578,0.0019264,0.0011043,0.015237,0.011536,0.030073,1.5594e-06,0.4,0.75,0.35
0.023261,-0.0036859,0.0021784,0.033163,0.00056922,0.0010523,-0.0011323,0.00028543,0.00088254,0.052861,-0.015372,-0.014399,-0.0049032,0.00098273,0.0037521,0,0,0,0.033248,0.0013726,0.00016416,0.016542,0.011595,0.0325,2.1559e-06,0.45,0.75,0.35
0.02577,-0.003501,0.0020774,0.032809,-0.0003254,0.0002123,-0.00072071,0.00044609,0.00055147,0.04561,-0.014061,-0.013028,-0.0029912,0.001717,0.0022192,0,0,0,0.032869,0.00056858,-0.00074206,0.016806,0.010899,0.032982,2.2601e-06,0.5,0.75,0.35
0.027872,-0.0034131,0.0020381,0.031887,-0.00060433,-0.00036249,-0.00025755,0.00032558,0.00010209,0.039656,-0.012446,-0.011933,-0.0012153,0.0012439,0.00054738,0,0,0,0.031912,-5.0724e-05,-0.00094131,0.016427,0.010307,0.032425,2.0574e-06,0.55,0.75,0.35
0.029746,-0.0034118,0.0020508,0.032209,-0.00059056,-0.00060246,5.3048e-05,0.00022813,-8.7792e-05,0.036978,-0.011546,-0.011453,4.701e-06,0.00081111,-0.00018885,0,0,0,0.032219,-0.00030627,-0.00089584,0.016557,0.010339,0.032827,2.0495e-06,0.6,0.75,0.35
0.031569,-0.0034504,0.0020772,0.032184,-0.00068167,-0.00072606,0.00032155,0.00023822,-0.00012785,0.037027,-0.0116,-0.011557,0.0011489,0.00084421,-0.00047089,0,0,0,0.032197,-0.00040379,-0.0010169,0.016607,0.010259,0.032915,2.0653e-06,0.65,0.75,0.35
0.033448,-0.0035329,0.00212,0.031816,-0.00088707,-0.00073976,0.0005637,0.00035638,-0.00026774,0.039825,-0.012627,-0.012271,0.0022049,0.0013498,-0.0010797,0,0,0,0.03185,-0.00036474,-0.0012965,0.016573,0.010063,0.032699,2.1101e-06,0.7,0.75,0.35
0.035562,-0.0037156,0.0022248,0.032693,-0.00083374,-0.00045017,0.00089897,0.00049451,-0.00062027,0.045954,-0.01443,-0.013686,0.0035882,0.0018981,-0.0024329,0,0,0,0.03276,-1.5819e-05,-0.001335,0.017047,0.01047,0.033462,2.3625e-06,0.75,0.75,0.35
0.038094,-0.0040237,0.0024116,0.033042,-0.00014316,0.00011661,0.0011253,0.00033504,-0.00081889,0.053504,-0.016001,-0.015525,0.0047617,0.0011879,-0.0034051,0,0,0,0.033119,0.00054664,-0.00065053,0.016885,0.011005,0.033192,2.2925e-06,0.8,0.75,0.35
0.040983,-0.0043332,0.0025918,0.031468,0.00055092,0.00047171,0.00096063,-9.3076e-05,-0.00066017,0.058621,-0.016832,-0.017079,0.0045749,-0.00066469,-0.0031279,0,0,0,0.03152,0.00091749,5.3278e-05,0.015734,0.01083,0.031046,1.7081e-06,0.85,0.75,0.35
0.043987,-0.0045107,0.0026858,0.030276,0.00050052,0.00026424,0.00067948,-0.00035673,-0.00045043,0.060094,-0.017323,-0.017938,0.0035333,-0.001855,-0.0023423,0,0,0,0.030302,0.00078531,-4.6739e-05,0.015175,0.010347,0.029943,1.3861e-06,0.9,0.75,0.35
0.046993,-0.0045767,0.0027175,0.030094,0.00016317,-6.4859e-05,0.00037308,-0.00039461,-0.00024453,0.060128,-0.017691,-0.018284,0.00194,-0.002052,-0.0012715,0,0,0,0.030105,0.00048378,-0.00039692,0.015251,0.010064,0.030072,1.4008e-06,0.95,0.75,0.35
0.048496,-0.0045935,0.0027253,0.03004,4.789e-05,-0.00016149,0.00017475,-0.00039181,-0.00011739,0.060149,-0.017831,-0.018376,0.00090872,-0.0020374,-0.00061042,0,0,0,0.030045,0.00037733,-0.00049516,0.01527,0.0099756,0.030114,1.4058e-06,1,0.75,0.35
0.00096186,-0.00050144,0.00021391,0.025654,0.0094671,0.0097331,-0.0037753,-3.6799e-05,0.0016275,0.039787,-0.0022979,-0.0016061,-0.019631,-0.00019136,0.0084631,0,0,0,0.026673,0.0096867,0.0084943,0.0090893,0.014951,0.017615,2.7977e-07,0,0.8,0.35
0.0019894,-0.00099057,0.00042283,0.02582,0.008057,0.008581,-0.0036233,-7.1028e-05,0.0015896,0.041657,-0.0045265,-0.0031643,-0.018841,-0.00036935,0.0082661,0,0,0,0.026708,0.0085071,0.0072429,0.0097325,0.014153,0.018868,3.4897e-07,0.05,0.8,0.35
0.0041657,-0.0019277,0.00082697,0.026501,0.0055979,0.0065545,-0.0032032,-0.00013641,0.00148,0.045711,-0.0086375,-0.0061503,-0.016656,-0.00070935,0.0076959,0,0,0,0.027124,0.0064566,0.0050733,0.011025,0.012884,0.021396,5.0625e-07,0.1,0.8,0.35
0.0065604,-0.0027566,0.0011968,0.027395,0.0037947,0.0049498,-0.0026287,-0.00019844,0.001316,0.049544,-0.011818,-0.0088144,-0.013669,-0.0010319,0.0068431,0,0,0,0.027785,0.0048764,0.003478,0.012154,0.012047,0.023643,6.7707e-07,0.15,0.8,0.35
0.0091201,-0.0034403,0.0015205,0.028012,0.0025613,0.0036437,-0.0020609,-0.00026082,0.0011277,0.0523,-0.013871,-0.011056,-0.010717,-0.0013563,0.0058642,0,0,0,0.028244,0.0036239,0.0023485,0.012948,0.011406,0.025285,8.2626e-07,0.2,0.8,0.35
0.01179,-0.0039684,0.0017897,0.028366,0.0018145,0.0026433,-0.0016167,-0.00032351,0.00094654,0.054058,-0.014977,-0.012822,-0.0084071,-0.0016822,0.004922,0,0,0,0.028508,0.0027016,0.0016146,0.013447,0.010941,0.026368,9.3801e-07,0.25,0.8,0.35
0.014526,-0.0043448,0.002,0.028509,0.0014387,0.0019406,-0.0013193,-0.00037879,0.00079351,0.054991,-0.015393,-0.014087,-0.0068602,-0.0019697,0.0041262,0,0,0,0.028604,0.002104,0.001181,0.013711,0.010629,0.026974,1.0061e-06,0.3,0.8,0.35
0.01729,-0.0045686,0.0021464,0.028496,0.0013259,0.0015366,-0.00111,-0.00039972,0.00066746,0.055275,-0.015368,-0.01482,-0.0057719,-0.0020786,0.0034708,0,0,0,0.028565,0.0018027,0.00099123,0.013787,0.010453,0.027178,1.032e-06,0.35,0.8,0.35
0.020053,-0.0046153,0.0022167,0.028772,0.0011534,0.0013385,-0.00099556,-0.00026109,0.00057321,0.054867,-0.015394,-0.014946,-0.0050255,-0.0014124,0.0029003,0,0,0,0.028829,0.0016044,0.00083072,0.013999,0.010421,0.027621,1.1542e-06,0.4,0.8,0.35
0.022786,-0.0044762,0.0021983,0.029709,0.00046796,0.0010251,-0.00099529,0.00012621,0.00057925,0.052761,-0.015617,-0.014414,-0.0045931,0.00035709,0.0025985,0,0,0,0.029769,0.0012501,0.00018331,0.014793,0.010401,0.029071,1.5043e-06,0.45,0.8,0.35
0.025372,-0.0042456,0.0021291,0.030126,-0.000361,0.00047965,-0.00090643,0.00048322,0.00050637,0.048253,-0.015195,-0.013417,-0.0038875,0.0019359,0.0020663,0,0,0,0.030183,0.00077201,-0.0007102,0.015447,0.010082,0.030186,1.7588e-06,0.5,0.8,0.35
0.027676,-0.0040705,0.0020819,0.029404,-0.00063474,4.0126e-06,-0.00056166,0.00050416,0.00023428,0.043234,-0.013934,-0.012467,-0.0024292,0.0020985,0.0010016,0,0,0,0.029437,0.00035231,-0.0010162,0.015227,0.0095911,0.029801,1.6899e-06,0.55,0.8,0.35
0.029738,-0.0040124,0.0020787,0.028854,-0.00059642,-0.00025254,-6.2159e-05,0.00036017,-1.3009e-05,0.040312,-0.012938,-0.011996,-0.00037049,0.0015846,2.684e-05,0,0,0,0.028867,7.4693e-05,-0.00093699,0.014902,0.0093349,0.029319,1.5953e-06,0.6,0.8,0.35
0.031724,-0.0040532,0.002106,0.028846,-0.00065871,-0.00035669,0.00044766,0.00037072,-0.00018422,0.040373,-0.012976,-0.012113,0.0018405,0.0016242,-0.00076263,0,0,0,0.028867,-3.0578e-06,-0.0010336,0.01495,0.0092767,0.029406,1.6093e-06,0.65,0.8,0.35
0.033792,-0.0041979,0.0021669,0.029371,-0.0008354,-0.00032329,0.00088686,0.00053669,-0.00039133,0.043422,-0.014059,-0.012844,0.0037073,0.0022227,-0.0016031,0,0,0,0.029422,9.2114e-05,-0.0013017,0.015362,0.009404,0.030059,1.7357e-06,0.7,0.8,0.35
0.036109,-0.0044756,0.0022819,0.030051,-0.0007134,-8.6696e-05,0.001113,0.00052939,-0.00058063,0.048581,-0.015431,-0.014126,0.0047308,0.0021243,-0.0023519,0,0,0,0.030122,0.00028731,-0.0011583,0.01564,0.0097503,0.03059,1.8334e-06,0.75,0.8,0.35
0.038716,-0.0048388,0.0024369,0.029603,-1.3341e-05,0.00021471,0.0010224,0.00016647,-0.00053588,0.05328,-0.015971,-0.015577,0.0046667,0.00053822,-0.0023557,0,0,0,0.029661,0.00058585,-0.00044275,0.015052,0.0099348,0.029608,1.5896e-06,0.8,0.8,0.35
0.041481,-0.0051548,0.0025652,0.028669,0.0005342,0.00021888,0.00078242,-0.00024154,-0.00037997,0.055693,-0.015883,-0.016726,0.0039148,-0.0013169,-0.0018984,0,0,0,0.028703,0.00079969,-8.0392e-05,0.014392,0.0098073,0.028355,1.2478e-06,0.85,0.8,0.35
0.044295,-0.0053428,0.0026349,0.028427,0.00047943,-3.5123e-05,0.0005689,-0.00040735,-0.00027808,0.056588,-0.016077,-0.017414,0.0029583,-0.0021182,-0.001446,0,0,0,0.028445,0.00071741,-0.00029115,0.014368,0.0096239,0.028247,1.1601e-06,0.9,0.8,0.35
0.047139,-0.005428,0.0026653,0.028529,0.000257,-0.00023813,0.00029776,-0.00042368,-0.00014385,0.057047,-0.016461,-0.017748,0.0015483,-0.0022031,-0.00074803,0,0,0,0.028537,0.00052408,-0.00051278,0.014525,0.009516,0.028546,1.1953e-06,0.95,0.8,0.35
0.048568,-0.0054524,0.0026738,0.028567,0.00017283,-0.00030037,0.00012433,-0.00042223,-6.353e-05,0.057211,-0.016614,-0.017845,0.00064649,-0.0021956,-0.00033035,0,0,0,0.02857,0.00044772,-0.00057813,0.014574,0.0094799,0.02865,1.2079e-06,1,0.8,0.35
0.00097658,-0.00062575,0.00021073,0.025947,0.0092638,0.0097777,-0.0046388,-3.4319e-05,0.0016003,0.040469,-0.002907,-0.0015711,-0.024122,-0.00017846,0.0083218,0,0,0,0.027326,0.0097315,0.0079312,0.0096972,0.014996,0.018564,3.2232e-07,0,0.85,0.35
0.0020234,-0.001235,0.00041669,0.026032,0.007556,0.008528,-0.0043442,-6.7241e-05,0.0015591,0.042414,-0.0056242,-0.0030969,-0.02259,-0.00034966,0.0081072,0,0,0,0.027187,0.0084561,0.0064728,0.010357,0.014039,0.019804,3.9477e-07,0.05,0.85,0.35
0.0042414,-0.0023905,0.0008151,0.026553,0.0047187,0.0063713,-0.0035987,-0.00013134,0.0014403,0.046452,-0.010317,-0.0060206,-0.018713,-0.00068298,0.0074894,0,0,0,0.027282,0.0062784,0.0040832,0.011599,0.012548,0.022189,5.5118e-07,0.1,0.85,0.35
0.0066687,-0.0033797,0.0011792,0.027231,0.002919,0.0047335,-0.0027048,-0.00019286,0.0012613,0.04987,-0.01334,-0.008623,-0.014065,-0.0010029,0.0065589,0,0,0,0.02763,0.0046646,0.0025884,0.012521,0.011628,0.024077,7.0236e-07,0.15,0.85,0.35
0.0092284,-0.004157,0.0014964,0.027537,0.0018676,0.0034221,-0.0019264,-0.00025211,0.0010501,0.051901,-0.01484,-0.010799,-0.010017,-0.001311,0.0054604,0,0,0,0.027745,0.003401,0.0016809,0.013032,0.010942,0.025252,8.1506e-07,0.2,0.85,0.35
0.011859,-0.004728,0.0017586,0.027564,0.0012934,0.00241,-0.0013658,-0.00030672,0.00083544,0.052906,-0.015398,-0.012494,-0.0071021,-0.0015949,0.0043443,0,0,0,0.027673,0.0024574,0.0011365,0.013268,0.010422,0.025903,8.8546e-07,0.25,0.85,0.35
0.014519,-0.0051136,0.0019616,0.027417,0.001032,0.0016871,-0.00098674,-0.00034965,0.00063702,0.053203,-0.015399,-0.013695,-0.0051311,-0.0018182,0.0033125,0,0,0,0.027478,0.0018294,0.00082916,0.013324,0.010045,0.026164,9.1637e-07,0.3,0.85,0.35
0.017179,-0.0053272,0.0021036,0.027143,0.00095375,0.0012286,-0.00070765,-0.00035934,0.00045844,0.052977,-0.015116,-0.014401,-0.0036798,-0.0018686,0.0023839,0,0,0,0.027178,0.0014687,0.00067847,0.01325,0.0097752,0.026115,9.1337e-07,0.35,0.85,0.35
0.019817,-0.0053711,0.002183,0.026747,0.00082702,0.0009663,-0.0004828,-0.00027999,0.00029547,0.052418,-0.014974,-0.014612,-0.0025105,-0.0014559,0.0015364,0,0,0,0.026769,0.0011983,0.00057334,0.013098,0.0095134,0.025889,8.9161e-07,0.4,0.85,0.35
0.022421,-0.0052529,0.0021999,0.026518,0.0003521,0.00073747,-0.00038587,-2.8144e-05,0.00020501,0.051348,-0.015283,-0.014351,-0.0018881,-0.00021318,0.00097342,0,0,0,0.026539,0.00088465,0.00018344,0.013178,0.0092024,0.026015,9.4764e-07,0.45,0.85,0.35
0.024963,-0.0050292,0.0021744,0.02644,-0.00027861,0.00049162,-0.00039616,0.00030657,0.00017348,0.049418,-0.015601,-0.013747,-0.0017669,0.0013975,0.00070842,0,0,0,0.026466,0.00066438,-0.00047758,0.013472,0.0088842,0.026396,1.0611e-06,0.5,0.85,0.35
0.02739,-0.0048167,0.002144,0.026096,-0.00058811,0.00030635,-0.00028608,0.00047582,0.00011374,0.047009,-0.015339,-0.013111,-0.0012511,0.0022683,0.0004693,0,0,0,0.026115,0.00056471,-0.00086535,0.01349,0.0086048,0.026298,1.0796e-06,0.55,0.85,0.35
0.029692,-0.0047154,0.0021348,0.025787,-0.0006413,0.00015914,8.8263e-06,0.00047263,-8.0494e-06,0.045235,-0.014823,-0.012782,4.6298e-05,0.0023544,-3.7374e-05,0,0,0,0.025796,0.00044479,-0.00093623,0.013366,0.0084348,0.026074,1.0592e-06,0.6,0.85,0.35
0.031939,-0.0047577,0.0021629,0.025788,-0.00067827,7.6597e-05,0.00034978,0.00047992,-0.00016315,0.045301,-0.014842,-0.012908,0.0016012,0.0023861,-0.00075709,0,0,0,0.025803,0.00037751,-0.00099416,0.013399,0.0083954,0.026143,1.068e-06,0.65,0.85,0.35
0.034248,-0.0049484,0.0022314,0.026093,-0.00070351,4.7012e-05,0.0005961,0.00049757,-0.00025357,0.047205,-0.015395,-0.013513,0.0027147,0.0023646,-0.0011253,0,0,0,0.026124,0.0003485,-0.0010357,0.01358,0.0084788,0.026499,1.1067e-06,0.7,0.85,0.35
0.036688,-0.0052667,0.0023304,0.026416,-0.00047555,3.3151e-05,0.00061355,0.00033568,-0.00024727,0.049743,-0.015687,-0.014486,0.0028225,0.0015328,-0.0010586,0,0,0,0.026451,0.00028927,-0.00076659,0.013609,0.0086578,0.026711,1.1019e-06,0.75,0.85,0.35
0.03925,-0.0056256,0.0024406,0.026461,7.4107e-05,3.8532e-05,0.00046175,-3.2411e-06,-0.00017889,0.051813,-0.015378,-0.015532,0.0022619,-8.9128e-05,-0.00083049,0,0,0,0.026483,0.00039462,-0.00030401,0.013394,0.0088579,0.026448,9.9606e-07,0.8,0.85,0.35
0.041881,-0.005923,0.0025306,0.026646,0.00044483,-6.2242e-05,0.00035861,-0.00026702,-0.00013305,0.053062,-0.015061,-0.016379,0.0018648,-0.0013885,-0.00069183,0,0,0,0.026657,0.00059319,-0.00022172,0.013439,0.0090095,0.026482,9.537e-07,0.85,0.85,0.35
0.044556,-0.0061184,0.0025875,0.026984,0.00041834,-0.00025134,0.00030057,-0.00036659,-0.0001157,0.053867,-0.015203,-0.016944,0.001563,-0.0019063,-0.00060163,0,0,0,0.026991,0.00059876,-0.00043852,0.013715,0.0090503,0.026926,1.0006e-06,0.9,0.85,0.35
0.047268,-0.0062227,0.0026176,0.027187,0.00027908,-0.00038667,0.00014862,-0.000389,-5.9005e-05,0.054438,-0.015522,-0.017253,0.00077283,-0.0020228,-0.00030683,0,0,0,0.02719,0.00048154,-0.00059213,0.013891,0.0090264,0.027261,1.0382e-06,0.95,0.85,0.35
0.048631,-0.0062549,0.0026268,0.027257,0.00021984,-0.00043172,3.8185e-05,-0.00039119,-1.9444e-05,0.054641,-0.015655,-0.017349,0.00019856,-0.0020342,-0.00010111,0,0,0,0.027258,0.00042796,-0.00064122,0.01395,0.009015,0.027381,1.0519e-06,1,0.85,0.35
0.0010198,-0.00079214,0.00020944,0.026789,0.0087227,0.0098775,-0.0055167,-2.5446e-05,0.0015881,0.042417,-0.0045543,-0.0015519,-0.028687,-0.00013232,0.0082583,0,0,0,0.02855,0.0098296,0.007009,0.010771,0.01513,0.020293,4.0671e-07,0,0.9,0.35
0.0021209,-0.001553,0.0004141,0.026697,0.0065594,0.0084474,-0.0048713,-5.1899e-05,0.0015438,0.04439,-0.0079679,-0.0030591,-0.025331,-0.00026988,0.0080278,0,0,0,0.028052,0.0083751,0.0052773,0.011387,0.013901,0.021408,4.7695e-07,0.05,0.9,0.35
0.004439,-0.0029594,0.00080974,0.026859,0.0034257,0.0061129,-0.0035497,-0.00010549,0.0014169,0.047995,-0.012932,-0.0059451,-0.018458,-0.00054856,0.0073678,0,0,0,0.027557,0.0060227,0.0028177,0.01237,0.012133,0.023314,6.144e-07,0.1,0.9,0.35
0.0069204,-0.0040907,0.0011705,0.027058,0.0019495,0.0044489,-0.0023452,-0.0001584,0.0012249,0.050276,-0.015005,-0.0085065,-0.012195,-0.00082366,0.0063695,0,0,0,0.027384,0.0043824,0.0016901,0.012847,0.011152,0.024466,7.2187e-07,0.15,0.9,0.35
0.0094667,-0.0049243,0.0014837,0.026865,0.0011795,0.0030956,-0.0014798,-0.00020716,0.00099433,0.051165,-0.015617,-0.010636,-0.0076951,-0.0010772,0.0051705,0,0,0,0.027013,0.0030693,0.0010577,0.012978,0.01038,0.025015,7.8628e-07,0.2,0.9,0.35
0.012037,-0.0055082,0.001741,0.026588,0.00079437,0.0020748,-0.00093089,-0.0002483,0.00075365,0.051454,-0.015609,-0.01228,-0.0048406,-0.0012912,0.003919,0,0,0,0.026656,0.002102,0.00069914,0.012978,0.009819,0.025287,8.2239e-07,0.25,0.9,0.35
0.014612,-0.0058846,0.0019391,0.026314,0.00063893,0.0013689,-0.00056877,-0.0002746,0.00052443,0.051422,-0.015332,-0.013434,-0.0029576,-0.0014279,0.002727,0,0,0,0.026344,0.0014646,0.00051251,0.012916,0.0094404,0.02537,8.3567e-07,0.3,0.9,0.35
0.017179,-0.0060802,0.0020785,0.026038,0.00059776,0.00093057,-0.00028788,-0.0002698,0.00031697,0.05116,-0.014986,-0.014121,-0.001497,-0.0014029,0.0016483,0,0,0,0.026051,0.0010899,0.00042572,0.012813,0.0091889,0.025301,8.3076e-07,0.35,0.9,0.35
0.019728,-0.0061127,0.0021624,0.025735,0.00052973,0.00068908,-3.8097e-05,-0.00020778,0.00013735,0.050738,-0.014795,-0.01438,-0.0001981,-0.0010805,0.00071422,0,0,0,0.02574,0.00083952,0.00037373,0.012683,0.0089845,0.025137,8.1539e-07,0.4,0.9,0.35
0.022253,-0.0060056,0.002198,0.025377,0.00028462,0.00055715,0.00014648,-5.8336e-05,-8.5724e-07,0.050249,-0.014991,-0.014283,0.0007617,-0.00030335,-4.4576e-06,0,0,0,0.025383,0.00063998,0.00019592,0.012594,0.0087396,0.024969,7.9869e-07,0.45,0.9,0.35
0.024753,-0.0058096,0.0022016,0.024996,-0.00011869,0.00048609,0.00021255,0.00014962,-7.3145e-05,0.049772,-0.015527,-0.013954,0.0011053,0.000778,-0.00038036,0,0,0,0.025005,0.0005602,-0.0002012,0.012603,0.0084546,0.024837,7.8386e-07,0.5,0.9,0.35
0.02723,-0.0056119,0.0021938,0.024767,-0.00045931,0.00045063,0.00018986,0.00032954,-8.1112e-05,0.049249,-0.015951,-0.013596,0.00099139,0.001714,-0.00042051,0,0,0,0.024775,0.00058559,-0.00060151,0.012688,0.0082529,0.024806,7.8428e-07,0.55,0.9,0.35
0.029681,-0.0055052,0.0021947,0.024774,-0.0006125,0.00040682,0.00015605,0.00043209,-7.8509e-05,0.048796,-0.016038,-0.013419,0.00080307,0.0022478,-0.0004051,0,0,0,0.024778,0.00059643,-0.00080646,0.012792,0.0081893,0.024914,8.0552e-07,0.6,0.9,0.35
0.032121,-0.0055478,0.002223,0.024792,-0.00062941,0.00034109,0.00012717,0.00043549,-8.2987e-05,0.048881,-0.016043,-0.01355,0.00063216,0.002265,-0.00042907,0,0,0,0.024796,0.00053773,-0.00083062,0.012813,0.0081678,0.024972,8.1147e-07,0.65,0.9,0.35
0.03458,-0.0057445,0.0022813,0.024819,-0.00051185,0.00024348,6.3959e-05,0.00034002,-5.3613e-05,0.049507,-0.015962,-0.014008,0.00031597,0.0017681,-0.0002782,0,0,0,0.024826,0.00040095,-0.00067613,0.012751,0.0081834,0.024983,8.0213e-07,0.7,0.9,0.35
0.037075,-0.0060478,0.002357,0.025069,-0.0002126,0.00010495,-1.5943e-05,0.00016514,-5.3521e-06,0.050203,-0.01553,-0.014704,-8.2905e-05,0.00085871,-2.7831e-05,0,0,0,0.025076,0.00026468,-0.00037917,0.012728,0.0083205,0.025142,8.141e-07,0.75,0.9,0.35
0.039601,-0.0063775,0.0024366,0.025451,0.00014102,-5.3726e-05,-4.1152e-05,-4.2722e-05,1.1513e-05,0.05085,-0.014956,-0.015463,-0.00021399,-0.00022215,5.9869e-05,0,0,0,0.025455,0.00028444,-0.00020123,0.012828,0.0085128,0.025418,8.4251e-07,0.8,0.9,0.35
0.04216,-0.0066608,0.0025061,0.025781,0.00032454,-0.00023135,6.3561e-06,-0.00019812,-1.1516e-07,0.051506,-0.014681,-0.016126,3.3052e-05,-0.0010302,-5.9882e-07,0,0,0,0.025783,0.00040121,-0.00031002,0.013046,0.0086247,0.025746,8.7467e-07,0.85,0.9,0.35
0.044751,-0.0068631,0.0025559,0.026013,0.00030951,-0.00040929,5.6951e-05,-0.00027418,-1.2008e-05,0.052086,-0.014743,-0.016612,0.00029615,-0.0014257,-6.2443e-05,0,0,0,0.026014,0.00042103,-0.00052202,0.013268,0.0086377,0.026078,9.0789e-07,0.9,0.9,0.35
0.047368,-0.0069801,0.0025848,0.026151,0.00022964,-0.00053576,1.5834e-05,-0.00030267,-2.2462e-06,0.052487,-0.01491,-0.0169,8.2335e-05,-0.0015739,-1.168e-05,0,0,0,0.026152,0.00035682,-0.00066368,0.013408,0.0086151,0.026321,9.3317e-07,0.95,0.9,0.35
0.048682,-0.007018,0.0025942,0.026199,0.00019176,-0.00058009,-3.8268e-05,-0.00030887,1.0765e-05,0.052631,-0.014988,-0.016995,-0.00019899,-0.0016061,5.598e-05,0,0,0,0.0262,0.00032294,-0.00071192,0.013456,0.0086036,0.02641,9.4265e-07,1,0.9,0.35
0.0012139,-0.0010812,0.00021134,0.030385,0.0086835,0.010939,-0.0065893,-1.4154e-05,0.0016044,0.048996,-0.0074275,-0.0015622,-0.034264,-7.36e-05,0.008343,0,0,0,0.032569,0.010887,0.0065517,0.013008,0.016669,0.024166,7.0139e-07,0,0.95,0.35
0.0024498,-0.0020318,0.00041753,0.029014,0.0056363,0.0088566,-0.0051654,-3.1507e-05,0.0015597,0.049332,-0.01145,-0.003077,-0.02686,-0.00016384,0.0081105,0,0,0,0.030476,0.0087796,0.0042512,0.013112,0.014502,0.024299,6.8152e-07,0.05,0.95,0.35
0.0049332,-0.0036837,0.00081566,0.027126,0.0019477,0.0057355,-0.0028822,-6.8804e-05,0.0014284,0.049643,-0.015822,-0.0059734,-0.014987,-0.00035778,0.0074274,0,0,0,0.027639,0.0056417,0.0015283,0.013056,0.011603,0.024333,6.7087e-07,0.1,0.95,0.35
0.0074141,-0.0048801,0.0011778,0.026161,0.00095127,0.0038659,-0.0015655,-0.00010689,0.0012246,0.049432,-0.016114,-0.0085358,-0.0081408,-0.00055585,0.0063681,0,0,0,0.026365,0.0037961,0.00081707,0.012774,0.010326,0.024206,6.9122e-07,0.15,0.95,0.35
0.0098764,-0.0057187,0.0014911,0.025477,0.00045384,0.002452,-0.00086341,-0.00014033,0.00097507,0.049209,-0.015849,-0.010654,-0.0044897,-0.00072971,0.0050704,0,0,0,0.025565,0.002417,0.00040078,0.012582,0.0094608,0.024225,7.1418e-07,0.2,0.95,0.35
0.012335,-0.0062888,0.0017469,0.025114,0.00025898,0.0014747,-0.00047601,-0.00016644,0.00070943,0.049188,-0.015435,-0.012274,-0.0024752,-0.00086549,0.003689,0,0,0,0.025152,0.0014802,0.00021508,0.012469,0.0089493,0.024333,7.3484e-07,0.25,0.95,0.35
0.014795,-0.0066467,0.0019422,0.024926,0.00020333,0.0008411,-0.00023031,-0.00018005,0.00045314,0.049225,-0.015053,-0.013395,-0.0011976,-0.00093627,0.0023563,0,0,0,0.024941,0.00089349,0.00013599,0.012402,0.0086567,0.024436,7.486e-07,0.3,0.95,0.35
0.017257,-0.0068258,0.0020788,0.024846,0.00021221,0.00049128,-3.208e-05,-0.00017155,0.00022354,0.04927,-0.014778,-0.014053,-0.00016682,-0.00089206,0.0011624,0,0,0,0.024851,0.00058221,0.00011657,0.012367,0.0085166,0.024506,7.5607e-07,0.35,0.95,0.35
0.019722,-0.0068506,0.0021624,0.024857,0.00021624,0.00036795,0.00015406,-0.00012705,3.3129e-05,0.049364,-0.014703,-0.014308,0.0008011,-0.00066064,0.00017227,0,0,0,0.02486,0.00044887,0.00013251,0.012364,0.0084805,0.024571,7.6212e-07,0.4,0.95,0.35
0.022194,-0.006752,0.0022032,0.02495,0.00014117,0.0004002,0.00031043,-3.8171e-05,-0.00010355,0.049575,-0.014928,-0.014254,0.0016142,-0.00019849,-0.00053848,0,0,0,0.024955,0.00043673,9.9163e-05,0.012428,0.008497,0.024689,7.7264e-07,0.45,0.95,0.35
0.02468,-0.0065819,0.0022156,0.025094,-3.735e-05,0.00050665,0.00038423,7.9389e-05,-0.00017419,0.049906,-0.015435,-0.01402,0.001998,0.00041282,-0.00090579,0,0,0,0.025101,0.00053398,-7.2509e-05,0.012587,0.008521,0.024878,7.8898e-07,0.5,0.95,0.35
