"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.040516,0.014588,0.034503,-3.596e-05,0.01034,-1.7651e-05,0,0,0.062823,-0.026978,0,-9.1788e-05,0,0,0,0.034503,-3.5968e-05,0.01034,-0.029282,0.014936,0.030695,9.3344e-07,0.85,0,0
0.041144,0.014616,0.034545,-3.4606e-05,0.010353,-1.6596e-05,0,0,0.0629,-0.027009,0,-8.6298e-05,0,0,0,0.034546,-3.4614e-05,0.010353,-0.027497,0.014955,0.030732,9.3689e-07,0.86,0,0
0.041774,0.014641,0.034586,-3.3364e-05,0.010366,-1.5513e-05,0,0,0.062972,-0.027038,0,-8.0666e-05,0,0,0,0.034586,-3.3371e-05,0.010366,-0.025674,0.014973,0.030767,9.4013e-07,0.87,0,0
0.042404,0.014663,0.034623,-3.2228e-05,0.010377,-1.4405e-05,0,0,0.063039,-0.027065,0,-7.4907e-05,0,0,0,0.034623,-3.2234e-05,0.010377,-0.023816,0.014989,0.0308,9.4315e-07,0.88,0,0
0.043035,0.014684,0.034658,-3.1196e-05,0.010388,-1.3276e-05,0,0,0.063102,-0.02709,0,-6.9034e-05,0,0,0,0.034658,-3.1201e-05,0.010388,-0.021928,0.015005,0.030829,9.4595e-07,0.89,0,0
0.043666,0.014703,0.034689,-3.0263e-05,0.010398,-1.2127e-05,0,0,0.063159,-0.027113,0,-6.306e-05,0,0,0,0.034689,-3.0268e-05,0.010398,-0.020012,0.015019,0.030857,9.4853e-07,0.9,0,0
0.044298,0.014719,0.034718,-2.9428e-05,0.010407,-1.0961e-05,0,0,0.06321,-0.027134,0,-5.6996e-05,0,0,0,0.034718,-2.9431e-05,0.010407,-0.018073,0.015032,0.030882,9.5087e-07,0.91,0,0
0.04493,0.014734,0.034744,-2.8687e-05,0.010415,-9.7795e-06,0,0,0.063257,-0.027153,0,-5.0853e-05,0,0,0,0.034744,-2.8689e-05,0.010415,-0.016114,0.015043,0.030904,9.5297e-07,0.92,0,0
0.045563,0.014747,0.034767,-2.8037e-05,0.010422,-8.5849e-06,0,0,0.063298,-0.027169,0,-4.4642e-05,0,0,0,0.034767,-2.8039e-05,0.010422,-0.014136,0.015054,0.030924,9.5483e-07,0.93,0,0
0.046196,0.014758,0.034787,-2.7478e-05,0.010428,-7.379e-06,0,0,0.063334,-0.027184,0,-3.8371e-05,0,0,0,0.034787,-2.748e-05,0.010428,-0.012144,0.015062,0.030941,9.5646e-07,0.94,0,0
