"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.031659,0.011108,0.027592,-4.6436e-05,0.0082636,-3.9218e-05,0,0,0.050253,-0.021606,0,-0.00020393,0,0,0,0.027592,-4.6492e-05,0.0082636,-0.081301,0.011936,0.024561,4.7772e-07,0.65,0,0
0.032163,0.011168,0.027687,-4.4812e-05,0.0082926,-3.8699e-05,0,0,0.050425,-0.021677,0,-0.00020123,0,0,0,0.027687,-4.4867e-05,0.0082926,-0.079954,0.011978,0.024644,4.8264e-07,0.66,0,0
0.032668,0.011225,0.02778,-4.3216e-05,0.0083212,-3.8069e-05,0,0,0.050594,-0.021747,0,-0.00019796,0,0,0,0.02778,-4.3268e-05,0.0083212,-0.078394,0.012019,0.024726,4.8752e-07,0.67,0,0
0.033175,0.011279,0.027872,-4.1653e-05,0.0083492,-3.7346e-05,0,0,0.05076,-0.021816,0,-0.0001942,0,0,0,0.027872,-4.1703e-05,0.0083492,-0.076655,0.01206,0.024807,4.9234e-07,0.68,0,0
0.033683,0.011331,0.027962,-4.0131e-05,0.0083766,-3.654e-05,0,0,0.050923,-0.021884,0,-0.00019001,0,0,0,0.027962,-4.0179e-05,0.0083766,-0.074764,0.0121,0.024886,4.9709e-07,0.69,0,0
0.034193,0.011379,0.02805,-3.8653e-05,0.0084035,-3.5664e-05,0,0,0.051082,-0.02195,0,-0.00018545,0,0,0,0.02805,-3.8698e-05,0.0084035,-0.072746,0.012138,0.024962,5.0176e-07,0.7,0,0
0.034705,0.011425,0.028136,-3.7222e-05,0.0084296,-3.4726e-05,0,0,0.051236,-0.022014,0,-0.00018058,0,0,0,0.028136,-3.7265e-05,0.0084296,-0.070623,0.012176,0.025038,5.0635e-07,0.71,0,0
0.035218,0.011469,0.028219,-3.5841e-05,0.008455,-3.3737e-05,0,0,0.051387,-0.022076,0,-0.00017543,0,0,0,0.028219,-3.5881e-05,0.008455,-0.068412,0.012213,0.025111,5.1083e-07,0.72,0,0
0.035732,0.01151,0.0283,-3.4512e-05,0.0084796,-3.2703e-05,0,0,0.051533,-0.022137,0,-0.00017006,0,0,0,0.0283,-3.455e-05,0.0084796,-0.066129,0.012248,0.025181,5.152e-07,0.73,0,0
0.036248,0.011549,0.028378,-3.3236e-05,0.0085035,-3.1631e-05,0,0,0.051674,-0.022195,0,-0.00016448,0,0,0,0.028378,-3.3271e-05,0.0085035,-0.063787,0.012283,0.02525,5.1946e-07,0.74,0,0
0.036766,0.011586,0.028454,-3.2013e-05,0.0085265,-3.0526e-05,0,0,0.051811,-0.022252,0,-0.00015873,0,0,0,0.028454,-3.2046e-05,0.0085265,-0.061399,0.012316,0.025316,5.2359e-07,0.75,0,0
0.037285,0.01162,0.028527,-3.0845e-05,0.0085487,-2.9393e-05,0,0,0.051942,-0.022307,0,-0.00015285,0,0,0,0.028527,-3.0875e-05,0.0085487,-0.058973,0.012348,0.02538,5.276e-07,0.76,0,0
0.037805,0.011653,0.028597,-2.9731e-05,0.00857,-2.8238e-05,0,0,0.052069,-0.022359,0,-0.00014684,0,0,0,0.028597,-2.9758e-05,0.00857,-0.056518,0.012379,0.025441,5.3146e-07,0.77,0,0
0.038326,0.011683,0.028664,-2.8671e-05,0.0085905,-2.7063e-05,0,0,0.05219,-0.02241,0,-0.00014073,0,0,0,0.028664,-2.8696e-05,0.0085905,-0.054043,0.012408,0.0255,5.3519e-07,0.78,0,0
0.038848,0.011712,0.028728,-2.7664e-05,0.0086101,-2.5873e-05,0,0,0.052306,-0.022458,0,-0.00013454,0,0,0,0.028728,-2.7688e-05,0.0086101,-0.051551,0.012437,0.025556,5.3878e-07,0.79,0,0
0.039372,0.011739,0.028789,-2.6712e-05,0.0086288,-2.4669e-05,0,0,0.052417,-0.022504,0,-0.00012828,0,0,0,0.028789,-2.6733e-05,0.0086288,-0.04905,0.012464,0.02561,5.4222e-07,0.8,0,0
0.039897,0.011765,0.028848,-2.5812e-05,0.0086465,-2.3455e-05,0,0,0.052523,-0.022548,0,-0.00012197,0,0,0,0.028848,-2.5831e-05,0.0086465,-0.046544,0.01249,0.025661,5.455e-07,0.81,0,0
0.040423,0.011788,0.028903,-2.4964e-05,0.0086634,-2.2233e-05,0,0,0.052623,-0.02259,0,-0.00011561,0,0,0,0.028903,-2.4981e-05,0.0086634,-0.044035,0.012514,0.02571,5.4863e-07,0.82,0,0
0.040949,0.01181,0.028955,-2.4168e-05,0.0086794,-2.1005e-05,0,0,0.052718,-0.022629,0,-0.00010922,0,0,0,0.028955,-2.4183e-05,0.0086794,-0.041528,0.012537,0.025756,5.5161e-07,0.83,0,0
